X,Y,Z,formation
179.08125,-34.90208333,-2576,Limestone
179.0604167,-34.87708333,-2576,Limestone
179.0229167,-34.84791667,-2576,Limestone
179.10625,-34.84375,-2576,Limestone
179.1020833,-34.91458333,-2575,Limestone
179.01875,-34.89375,-2575,Limestone
179.04375,-34.88958333,-2575,Limestone
179.0979167,-34.88958333,-2575,Limestone
179.0520833,-34.86041667,-2575,Limestone
179.01875,-34.85625,-2575,Limestone
179.1020833,-34.92291667,-2574,Limestone
179.03125,-34.91875,-2574,Limestone
179.06875,-34.89375,-2574,Limestone
179.1020833,-34.88125,-2574,Limestone
179.10625,-34.90625,-2573,Limestone
179.10625,-34.91875,-2572,Limestone
179.0479167,-34.90625,-2572,Limestone
179.01875,-34.86875,-2572,Limestone
179.1020833,-34.91041667,-2571,Limestone
179.1104167,-34.91041667,-2571,Limestone
179.06875,-34.88125,-2571,Limestone
179.0270833,-34.87708333,-2571,Limestone
179.1020833,-34.87708333,-2571,Limestone
179.0395833,-34.85625,-2571,Limestone
179.0395833,-34.86458333,-2570,Limestone
179.1104167,-34.90625,-2569,Limestone
179.0979167,-34.86041667,-2569,Limestone
179.10625,-34.86041667,-2569,Limestone
179.0645833,-34.87291667,-2568,Limestone
179.1020833,-34.90625,-2567,Limestone
179.1145833,-34.90625,-2567,Limestone
179.0770833,-34.85208333,-2567,Limestone
179.0729167,-34.89375,-2565,Limestone
179.01875,-34.86458333,-2565,Limestone
179.0229167,-34.86458333,-2565,Limestone
179.1104167,-34.86458333,-2565,Limestone
179.10625,-34.92291667,-2563,Limestone
179.0270833,-34.87291667,-2562,Limestone
179.08125,-34.86041667,-2562,Limestone
179.0229167,-34.85625,-2562,Limestone
179.0229167,-34.85208333,-2562,Limestone
179.0979167,-34.92291667,-2561,Limestone
179.1020833,-34.82708333,-2561,Limestone
179.04375,-34.84791667,-2560,Limestone
179.0979167,-34.90625,-2559,Limestone
179.0979167,-34.82708333,-2559,Limestone
179.1104167,-34.91458333,-2557,Limestone
179.03125,-34.88125,-2557,Limestone
179.1145833,-34.88125,-2557,Limestone
179.1145833,-34.90208333,-2556,Limestone
179.0895833,-34.88125,-2556,Limestone
179.0395833,-34.86041667,-2556,Limestone
179.0270833,-34.84375,-2556,Limestone
179.0520833,-34.90208333,-2555,Limestone
179.0979167,-34.91041667,-2554,Limestone
179.01875,-34.86041667,-2554,Limestone
179.1104167,-34.90208333,-2553,Limestone
179.0270833,-34.86875,-2553,Limestone
179.0229167,-34.86041667,-2552,Limestone
179.04375,-34.91041667,-2551,Limestone
179.0979167,-34.91875,-2550,Limestone
179.0479167,-34.87708333,-2550,Limestone
179.0895833,-34.85625,-2550,Limestone
179.0354167,-34.92291667,-2549,Limestone
179.1145833,-34.91041667,-2549,Limestone
179.0895833,-34.86875,-2549,Limestone
179.0604167,-34.84791667,-2549,Limestone
179.0645833,-34.83541667,-2549,Limestone
179.1104167,-34.92291667,-2548,Limestone
179.08125,-34.84791667,-2548,Limestone
179.0520833,-34.89791667,-2547,Limestone
179.0854167,-34.89791667,-2547,Limestone
179.1145833,-34.89375,-2547,Limestone
179.03125,-34.88958333,-2547,Limestone
179.1104167,-34.86875,-2547,Limestone
179.0270833,-34.86458333,-2547,Limestone
179.0645833,-34.84791667,-2546,Limestone
179.0354167,-34.83958333,-2546,Limestone
179.0770833,-34.83958333,-2546,Limestone
179.1145833,-34.89791667,-2545,Limestone
179.03125,-34.92291667,-2544,Limestone
179.0895833,-34.89375,-2544,Limestone
179.06875,-34.91458333,-2543,Limestone
179.03125,-34.87708333,-2543,Limestone
179.05625,-34.84791667,-2543,Limestone
179.10625,-34.90208333,-2542,Limestone
179.09375,-34.86041667,-2542,Limestone
179.10625,-34.86458333,-2541,Limestone
179.0479167,-34.84791667,-2541,Limestone
179.0604167,-34.83541667,-2541,Limestone
179.0645833,-34.91875,-2540,Limestone
179.1104167,-34.91875,-2540,Limestone
179.0770833,-34.91041667,-2539,Limestone
179.0395833,-34.92291667,-2538,Limestone
179.1104167,-34.89791667,-2537,Limestone
179.03125,-34.88541667,-2537,Limestone
179.0979167,-34.86875,-2537,Limestone
179.09375,-34.82708333,-2537,Limestone
179.05625,-34.88125,-2536,Limestone
179.0520833,-34.84791667,-2536,Limestone
179.0354167,-34.91875,-2535,Limestone
179.05625,-34.83541667,-2535,Limestone
179.09375,-34.91458333,-2534,Limestone
179.06875,-34.83541667,-2534,Limestone
179.1145833,-34.92291667,-2533,Limestone
179.0979167,-34.91458333,-2533,Limestone
179.0729167,-34.83541667,-2532,Limestone
179.1020833,-34.90208333,-2531,Limestone
179.1145833,-34.88958333,-2531,Limestone
179.0854167,-34.88541667,-2531,Limestone
179.03125,-34.84375,-2531,Limestone
179.1104167,-34.87291667,-2529,Limestone
179.09375,-34.91875,-2528,Limestone
179.09375,-34.91041667,-2528,Limestone
179.1104167,-34.83958333,-2527,Limestone
179.03125,-34.87291667,-2526,Limestone
179.0270833,-34.84791667,-2526,Limestone
179.0854167,-34.85208333,-2525,Limestone
179.1104167,-34.89375,-2524,Limestone
179.0354167,-34.88958333,-2524,Limestone
179.0520833,-34.88125,-2524,Limestone
179.1145833,-34.83541667,-2523,Limestone
179.09375,-34.92291667,-2522,Limestone
179.09375,-34.90625,-2521,Limestone
179.0645833,-34.91458333,-2518,Limestone
179.04375,-34.83958333,-2518,Limestone
179.0979167,-34.83125,-2518,Limestone
179.0979167,-34.88541667,-2517,Limestone
179.09375,-34.83125,-2517,Limestone
179.0520833,-34.89375,-2516,Limestone
179.10625,-34.89791667,-2515,Limestone
179.1145833,-34.88541667,-2515,Limestone
179.0479167,-34.83958333,-2515,Limestone
179.0895833,-34.91458333,-2514,Limestone
179.1104167,-34.87708333,-2514,Limestone
179.0395833,-34.83958333,-2514,Limestone
179.1145833,-34.91875,-2513,Limestone
179.0895833,-34.91875,-2512,Limestone
179.0979167,-34.90208333,-2512,Limestone
179.0270833,-34.86041667,-2512,Limestone
179.04375,-34.87708333,-3241,Sandstone
179.05625,-34.86458333,-3241,Sandstone
179.0395833,-34.84791667,-3240,Sandstone
179.0729167,-34.84791667,-3240,Sandstone
179.0270833,-34.88541667,-3237,Sandstone
179.04375,-34.89375,-3236,Sandstone
179.1020833,-34.88958333,-3236,Sandstone
179.09375,-34.87708333,-3236,Sandstone
179.1104167,-34.84791667,-3234,Sandstone
179.0270833,-34.91875,-3233,Sandstone
179.1104167,-34.85208333,-3233,Sandstone
179.0895833,-34.88541667,-3231,Sandstone
179.0229167,-34.89375,-3230,Sandstone
179.01875,-34.88125,-3226,Sandstone
179.1104167,-34.85625,-3226,Sandstone
179.1104167,-34.84375,-3226,Sandstone
179.0895833,-34.86458333,-3225,Sandstone
179.0895833,-34.84791667,-3224,Sandstone
179.0270833,-34.83541667,-3222,Sandstone
179.0770833,-34.91458333,-3221,Sandstone
179.1145833,-34.86041667,-3221,Sandstone
179.05625,-34.84375,-3221,Sandstone
179.0770833,-34.86875,-3220,Sandstone
179.0645833,-34.83125,-3220,Sandstone
179.0479167,-34.88125,-3219,Sandstone
179.05625,-34.83125,-3219,Sandstone
179.05625,-34.87708333,-3218,Sandstone
179.0395833,-34.86875,-3218,Sandstone
179.0895833,-34.89791667,-3217,Sandstone
179.09375,-34.87291667,-3217,Sandstone
179.0395833,-34.91041667,-3216,Sandstone
179.0854167,-34.88958333,-3216,Sandstone
179.01875,-34.84375,-3216,Sandstone
179.0229167,-34.83958333,-3216,Sandstone
179.0979167,-34.85625,-3214,Sandstone
179.0604167,-34.83125,-3214,Sandstone
179.03125,-34.83541667,-3213,Sandstone
179.0645833,-34.89375,-3212,Sandstone
179.09375,-34.89375,-3212,Sandstone
179.0229167,-34.88125,-3212,Sandstone
179.01875,-34.87708333,-3212,Sandstone
179.08125,-34.84375,-3212,Sandstone
179.04375,-34.83541667,-3210,Sandstone
179.0229167,-34.87708333,-3209,Sandstone
179.09375,-34.85625,-3209,Sandstone
179.0479167,-34.83541667,-3209,Sandstone
179.0354167,-34.83541667,-3208,Sandstone
179.0479167,-34.90208333,-3207,Sandstone
179.1145833,-34.87291667,-3207,Sandstone
179.0395833,-34.83541667,-3207,Sandstone
179.06875,-34.83125,-3205,Sandstone
179.1145833,-34.86875,-3202,Sandstone
179.0395833,-34.85208333,-3202,Sandstone
179.01875,-34.84791667,-3202,Sandstone
179.1104167,-34.86041667,-3200,Sandstone
179.06875,-34.91875,-3199,Sandstone
179.0479167,-34.89791667,-3199,Sandstone
179.0270833,-34.88125,-3199,Sandstone
179.0229167,-34.87291667,-3197,Sandstone
179.0270833,-34.83958333,-3197,Sandstone
179.04375,-34.87291667,-3196,Sandstone
179.0229167,-34.84375,-3196,Sandstone
179.0520833,-34.83541667,-3196,Sandstone
179.1020833,-34.88541667,-3195,Sandstone
179.0979167,-34.86458333,-3194,Sandstone
179.0854167,-34.84791667,-3194,Sandstone
179.0770833,-34.83125,-3194,Sandstone
179.0270833,-34.92291667,-3193,Sandstone
179.1145833,-34.87708333,-3193,Sandstone
179.0354167,-34.91458333,-3192,Sandstone
179.0395833,-34.88958333,-3192,Sandstone
179.01875,-34.87291667,-3191,Sandstone
179.0770833,-34.86458333,-3191,Sandstone
179.0895833,-34.85208333,-3188,Sandstone
179.01875,-34.85208333,-3187,Sandstone
179.0770833,-34.89375,-3186,Sandstone
179.10625,-34.84791667,-3186,Sandstone
179.03125,-34.83958333,-3186,Sandstone
179.0645833,-34.92291667,-3184,Sandstone
179.1020833,-34.87291667,-3184,Sandstone
179.10625,-34.85208333,-3184,Sandstone
179.06875,-34.84791667,-3184,Sandstone
179.1145833,-34.83958333,-3184,Sandstone
179.0729167,-34.91458333,-3182,Sandstone
179.1145833,-34.86458333,-3182,Sandstone
179.0770833,-34.83541667,-3181,Sandstone
179.10625,-34.85625,-3180,Sandstone
179.10625,-34.91458333,-3179,Sandstone
179.0729167,-34.83125,-3179,Sandstone
179.10625,-34.91041667,-3178,Sandstone
179.0479167,-34.89375,-3178,Sandstone
179.0229167,-34.86875,-3178,Sandstone
179.05625,-34.88958333,-3177,Sandstone
179.1020833,-34.91875,-3176,Sandstone
179.08125,-34.90208333,-3176,Sandstone
179.0604167,-34.87708333,-3176,Sandstone
179.0229167,-34.84791667,-3176,Sandstone
179.10625,-34.84375,-3176,Sandstone
179.1020833,-34.91458333,-3175,Sandstone
179.01875,-34.89375,-3175,Sandstone
179.04375,-34.88958333,-3175,Sandstone
179.0979167,-34.88958333,-3175,Sandstone
179.01875,-34.85625,-3175,Sandstone
179.1020833,-34.92291667,-3174,Sandstone
179.03125,-34.91875,-3174,Sandstone
179.06875,-34.89375,-3174,Sandstone
179.1020833,-34.88125,-3174,Sandstone
179.10625,-34.90625,-3173,Sandstone
179.10625,-34.91875,-3172,Sandstone
179.0479167,-34.90625,-3172,Sandstone
179.01875,-34.86875,-3172,Sandstone
179.1020833,-34.91041667,-3171,Sandstone
179.1104167,-34.91041667,-3171,Sandstone
179.0270833,-34.87708333,-3171,Sandstone
179.1020833,-34.87708333,-3171,Sandstone
179.0395833,-34.85625,-3171,Sandstone
179.0395833,-34.86458333,-3170,Sandstone
179.1104167,-34.90625,-3169,Sandstone
179.0979167,-34.86041667,-3169,Sandstone
179.10625,-34.86041667,-3169,Sandstone
179.0645833,-34.87291667,-3168,Sandstone
179.1020833,-34.90625,-3167,Sandstone
179.1145833,-34.90625,-3167,Sandstone
179.0770833,-34.85208333,-3167,Sandstone
179.0729167,-34.89375,-3165,Sandstone
179.01875,-34.86458333,-3165,Sandstone
179.0229167,-34.86458333,-3165,Sandstone
179.1104167,-34.86458333,-3165,Sandstone
179.10625,-34.92291667,-3163,Sandstone
179.0270833,-34.87291667,-3162,Sandstone
179.08125,-34.86041667,-3162,Sandstone
179.0229167,-34.85625,-3162,Sandstone
179.0229167,-34.85208333,-3162,Sandstone
179.0979167,-34.92291667,-3161,Sandstone
179.1020833,-34.82708333,-3161,Sandstone
179.04375,-34.84791667,-3160,Sandstone
179.0979167,-34.90625,-3159,Sandstone
179.0979167,-34.82708333,-3159,Sandstone
179.1104167,-34.91458333,-3157,Sandstone
179.03125,-34.88125,-3157,Sandstone
179.1145833,-34.88125,-3157,Sandstone
179.1145833,-34.90208333,-3156,Sandstone
179.0895833,-34.88125,-3156,Sandstone
179.0395833,-34.86041667,-3156,Sandstone
179.0270833,-34.84375,-3156,Sandstone
179.0520833,-34.90208333,-3155,Sandstone
179.0979167,-34.91041667,-3154,Sandstone
179.01875,-34.86041667,-3154,Sandstone
179.1104167,-34.90208333,-3153,Sandstone
179.0270833,-34.86875,-3153,Sandstone
179.0229167,-34.86041667,-3152,Sandstone
179.04375,-34.91041667,-3151,Sandstone
179.0979167,-34.91875,-3150,Sandstone
179.0479167,-34.87708333,-3150,Sandstone
179.0895833,-34.85625,-3150,Sandstone
179.0354167,-34.92291667,-3149,Sandstone
179.1145833,-34.91041667,-3149,Sandstone
179.0895833,-34.86875,-3149,Sandstone
179.0604167,-34.84791667,-3149,Sandstone
179.0645833,-34.83541667,-3149,Sandstone
179.1104167,-34.92291667,-3148,Sandstone
179.08125,-34.84791667,-3148,Sandstone
179.0520833,-34.89791667,-3147,Sandstone
179.0854167,-34.89791667,-3147,Sandstone
179.1145833,-34.89375,-3147,Sandstone
179.03125,-34.88958333,-3147,Sandstone
179.1104167,-34.86875,-3147,Sandstone
179.0270833,-34.86458333,-3147,Sandstone
179.0645833,-34.84791667,-3146,Sandstone
179.0354167,-34.83958333,-3146,Sandstone
179.0770833,-34.83958333,-3146,Sandstone
179.1145833,-34.89791667,-3145,Sandstone
179.03125,-34.92291667,-3144,Sandstone
179.0895833,-34.89375,-3144,Sandstone
179.06875,-34.91458333,-3143,Sandstone
179.03125,-34.87708333,-3143,Sandstone
179.05625,-34.84791667,-3143,Sandstone
179.10625,-34.90208333,-3142,Sandstone
179.09375,-34.86041667,-3142,Sandstone
179.10625,-34.86458333,-3141,Sandstone
179.0479167,-34.84791667,-3141,Sandstone
179.0604167,-34.83541667,-3141,Sandstone
179.0645833,-34.91875,-3140,Sandstone
179.1104167,-34.91875,-3140,Sandstone
179.0770833,-34.91041667,-3139,Sandstone
179.0395833,-34.92291667,-3138,Sandstone
179.1104167,-34.89791667,-3137,Sandstone
179.03125,-34.88541667,-3137,Sandstone
179.0979167,-34.86875,-3137,Sandstone
179.09375,-34.82708333,-3137,Sandstone
179.05625,-34.88125,-3136,Sandstone
179.0520833,-34.84791667,-3136,Sandstone
179.0354167,-34.91875,-3135,Sandstone
179.05625,-34.83541667,-3135,Sandstone
179.09375,-34.91458333,-3134,Sandstone
179.06875,-34.83541667,-3134,Sandstone
179.1145833,-34.92291667,-3133,Sandstone
179.0979167,-34.91458333,-3133,Sandstone
179.0729167,-34.83541667,-3132,Sandstone
179.1020833,-34.90208333,-3131,Sandstone
179.1145833,-34.88958333,-3131,Sandstone
179.0854167,-34.88541667,-3131,Sandstone
179.03125,-34.84375,-3131,Sandstone
179.1104167,-34.87291667,-3129,Sandstone
179.09375,-34.91875,-3128,Sandstone
179.09375,-34.91041667,-3128,Sandstone
179.1104167,-34.83958333,-3127,Sandstone
179.03125,-34.87291667,-3126,Sandstone
179.0270833,-34.84791667,-3126,Sandstone
179.0854167,-34.85208333,-3125,Sandstone
179.1104167,-34.89375,-3124,Sandstone
179.0354167,-34.88958333,-3124,Sandstone
179.0520833,-34.88125,-3124,Sandstone
179.1145833,-34.83541667,-3123,Sandstone
179.09375,-34.92291667,-3122,Sandstone
179.09375,-34.90625,-3121,Sandstone
179.0645833,-34.91458333,-3118,Sandstone
179.04375,-34.83958333,-3118,Sandstone
179.0979167,-34.83125,-3118,Sandstone
179.0979167,-34.88541667,-3117,Sandstone
179.09375,-34.83125,-3117,Sandstone
179.0520833,-34.89375,-3116,Sandstone
179.10625,-34.89791667,-3115,Sandstone
179.1145833,-34.88541667,-3115,Sandstone
179.0479167,-34.83958333,-3115,Sandstone
179.0895833,-34.91458333,-3114,Sandstone
179.1104167,-34.87708333,-3114,Sandstone
179.0395833,-34.83958333,-3114,Sandstone
179.1145833,-34.91875,-3113,Sandstone
179.0895833,-34.91875,-3112,Sandstone
179.0979167,-34.90208333,-3112,Sandstone
179.0270833,-34.86041667,-3112,Sandstone
179.0854167,-34.92291667,-3110,Sandstone
179.0479167,-34.88958333,-3110,Sandstone
179.0895833,-34.92291667,-3109,Sandstone
179.0854167,-34.91875,-3109,Sandstone
179.0395833,-34.91458333,-3109,Sandstone
179.0270833,-34.85208333,-3109,Sandstone
179.04375,-34.85208333,-3109,Sandstone
179.0895833,-34.82708333,-3109,Sandstone
179.10625,-34.82708333,-3109,Sandstone
179.09375,-34.88958333,-3108,Sandstone
179.04375,-34.86875,-3108,Sandstone
179.0729167,-34.91041667,-3106,Sandstone
179.08125,-34.88958333,-3106,Sandstone
179.0895833,-34.87708333,-3106,Sandstone
179.0645833,-34.86041667,-3106,Sandstone
179.1145833,-34.91458333,-3105,Sandstone
179.06875,-34.91041667,-3105,Sandstone
179.08125,-34.92291667,-3103,Sandstone
179.0604167,-34.88958333,-3103,Sandstone
179.03125,-34.86875,-3102,Sandstone
179.0520833,-34.83958333,-3102,Sandstone
179.0270833,-34.85625,-3101,Sandstone
179.10625,-34.83958333,-3101,Sandstone
179.0520833,-34.90625,-3100,Sandstone
179.0604167,-34.92291667,-3099,Sandstone
179.1104167,-34.88958333,-3099,Sandstone
179.08125,-34.87708333,-3099,Sandstone
179.0479167,-34.87291667,-3099,Sandstone
179.10625,-34.86875,-3099,Sandstone
179.03125,-34.84791667,-3097,Sandstone
179.1104167,-34.88125,-3096,Sandstone
179.0854167,-34.86458333,-3095,Sandstone
179.0729167,-34.85208333,-3095,Sandstone
179.0354167,-34.87708333,-3094,Sandstone
179.0895833,-34.91041667,-3093,Sandstone
179.06875,-34.86041667,-3092,Sandstone
179.0854167,-34.91458333,-3091,Sandstone
179.10625,-34.89375,-3091,Sandstone
179.0354167,-34.88125,-3090,Sandstone
179.06875,-34.87291667,-3090,Sandstone
179.04375,-34.92291667,-3089,Sandstone
179.0395833,-34.91875,-3089,Sandstone
179.0604167,-34.86041667,-3089,Sandstone
179.0895833,-34.83125,-3089,Sandstone
179.0645833,-34.91041667,-3088,Sandstone
179.0604167,-34.91458333,-3086,Sandstone
179.1020833,-34.83125,-3085,Sandstone
179.1104167,-34.88541667,-3084,Sandstone
179.0895833,-34.87291667,-3084,Sandstone
179.0770833,-34.90625,-3083,Sandstone
179.08125,-34.89791667,-3083,Sandstone
179.0854167,-34.82708333,-3082,Sandstone
179.0979167,-34.88125,-3081,Sandstone
179.1145833,-34.83125,-3081,Sandstone
179.01875,-34.82708333,-3081,Sandstone
179.08125,-34.91875,-3078,Sandstone
179.0770833,-34.84375,-3078,Sandstone
179.0729167,-34.83958333,-3078,Sandstone
179.0604167,-34.88125,-3077,Sandstone
179.0479167,-34.92291667,-3076,Sandstone
179.0604167,-34.91875,-3076,Sandstone
179.03125,-34.86458333,-3076,Sandstone
179.0770833,-34.85625,-3076,Sandstone
179.09375,-34.83541667,-3076,Sandstone
179.0895833,-34.90625,-3075,Sandstone
179.04375,-34.88541667,-3075,Sandstone
179.06875,-34.90625,-3073,Sandstone
179.1020833,-34.89791667,-3073,Sandstone
179.06875,-34.83958333,-3073,Sandstone
179.05625,-34.88541667,-3072,Sandstone
179.0645833,-34.87708333,-3072,Sandstone
179.0645833,-34.83958333,-3070,Sandstone
179.0229167,-34.82708333,-3070,Sandstone
179.1020833,-34.84791667,-3069,Sandstone
179.0854167,-34.85625,-3067,Sandstone
179.0979167,-34.87291667,-3066,Sandstone
179.0729167,-34.86041667,-3066,Sandstone
179.0354167,-34.87291667,-3065,Sandstone
179.0979167,-34.87708333,-3064,Sandstone
179.0645833,-34.86458333,-3064,Sandstone
179.09375,-34.86458333,-3064,Sandstone
179.0604167,-34.82708333,-3064,Sandstone
179.08125,-34.87291667,-3063,Sandstone
179.0770833,-34.86041667,-3063,Sandstone
179.03125,-34.85208333,-3063,Sandstone
179.1020833,-34.84375,-3063,Sandstone
179.0895833,-34.83541667,-3063,Sandstone
179.1104167,-34.83541667,-3063,Sandstone
179.0520833,-34.92291667,-3062,Sandstone
179.0770833,-34.87291667,-3062,Sandstone
179.0895833,-34.86041667,-3062,Sandstone
179.0520833,-34.82708333,-3062,Sandstone
179.08125,-34.82708333,-3062,Sandstone
179.05625,-34.82708333,-3061,Sandstone
179.0854167,-34.91041667,-3060,Sandstone
179.04375,-34.85625,-3060,Sandstone
179.0604167,-34.83958333,-3058,Sandstone
179.0479167,-34.91041667,-3057,Sandstone
179.0479167,-34.82708333,-3057,Sandstone
179.05625,-34.90208333,-3056,Sandstone
179.1104167,-34.82708333,-3056,Sandstone
179.0729167,-34.90625,-3055,Sandstone
179.09375,-34.90208333,-3054,Sandstone
179.04375,-34.82708333,-3054,Sandstone
179.05625,-34.91458333,-3053,Sandstone
179.03125,-34.86041667,-3053,Sandstone
179.0770833,-34.92291667,-3052,Sandstone
179.0395833,-34.88541667,-3052,Sandstone
179.10625,-34.87291667,-3052,Sandstone
179.04375,-34.86458333,-3052,Sandstone
179.0854167,-34.83125,-3052,Sandstone
179.0645833,-34.82708333,-3052,Sandstone
179.03125,-34.85625,-3051,Sandstone
179.05625,-34.89791667,-3050,Sandstone
179.0645833,-34.88958333,-3050,Sandstone
179.10625,-34.88958333,-3050,Sandstone
179.01875,-34.83125,-3050,Sandstone
179.08125,-34.88125,-3048,Sandstone
179.0854167,-34.88125,-3047,Sandstone
179.08125,-34.85208333,-3047,Sandstone
179.0520833,-34.87708333,-3046,Sandstone
179.0604167,-34.86875,-3046,Sandstone
179.0604167,-34.86458333,-3046,Sandstone
179.0979167,-34.83541667,-3046,Sandstone
179.0354167,-34.84375,-3045,Sandstone
179.06875,-34.85208333,-3044,Sandstone
179.1145833,-34.82708333,-3043,Sandstone
179.0354167,-34.88541667,-3042,Sandstone
179.1104167,-34.83125,-3042,Sandstone
179.0645833,-34.90625,-3041,Sandstone
179.0395833,-34.82708333,-3041,Sandstone
179.0979167,-34.89791667,-3040,Sandstone
179.0854167,-34.89375,-3040,Sandstone
179.0729167,-34.87291667,-3040,Sandstone
179.10625,-34.83541667,-3040,Sandstone
179.0270833,-34.82708333,-3040,Sandstone
179.05625,-34.92291667,-3038,Sandstone
179.0479167,-34.88541667,-3038,Sandstone
179.1020833,-34.85208333,-3038,Sandstone
179.10625,-34.87708333,-3037,Sandstone
179.06875,-34.86458333,-3037,Sandstone
179.0354167,-34.84791667,-3037,Sandstone
179.0770833,-34.90208333,-3035,Sandstone
179.09375,-34.88541667,-3035,Sandstone
179.05625,-34.83958333,-3034,Sandstone
179.0354167,-34.82708333,-3034,Sandstone
179.0854167,-34.83541667,-3033,Sandstone
179.0854167,-34.90625,-3032,Sandstone
179.10625,-34.88541667,-3032,Sandstone
179.04375,-34.86041667,-3032,Sandstone
179.03125,-34.82708333,-3032,Sandstone
179.06875,-34.82708333,-3032,Sandstone
179.0520833,-34.88958333,-3031,Sandstone
179.10625,-34.88125,-3030,Sandstone
179.0395833,-34.88125,-3029,Sandstone
179.0729167,-34.92291667,-3028,Sandstone
179.0895833,-34.88958333,-3028,Sandstone
179.05625,-34.86041667,-3028,Sandstone
179.0770833,-34.88125,-3027,Sandstone
179.0645833,-34.86875,-3026,Sandstone
179.10625,-34.83125,-3026,Sandstone
179.0520833,-34.91041667,-3025,Sandstone
179.08125,-34.88541667,-3025,Sandstone
179.0520833,-34.87291667,-3025,Sandstone
179.08125,-34.86458333,-3025,Sandstone
179.0479167,-34.85208333,-3025,Sandstone
179.09375,-34.83958333,-3025,Sandstone
179.1020833,-34.83541667,-3025,Sandstone
179.0770833,-34.88958333,-3024,Sandstone
179.0395833,-34.87708333,-3024,Sandstone
179.08125,-34.86875,-3024,Sandstone
179.0645833,-34.90208333,-3023,Sandstone
179.06875,-34.90208333,-3023,Sandstone
179.06875,-34.88958333,-3023,Sandstone
179.0854167,-34.86875,-3023,Sandstone
179.05625,-34.91875,-3022,Sandstone
179.08125,-34.91458333,-3022,Sandstone
179.0604167,-34.90208333,-3020,Sandstone
179.0354167,-34.86875,-3020,Sandstone
179.0895833,-34.83958333,-3020,Sandstone
179.03125,-34.90625,-3019,Sandstone
179.1020833,-34.89375,-3019,Sandstone
179.0604167,-34.88541667,-3019,Sandstone
179.0729167,-34.88958333,-3018,Sandstone
179.1020833,-34.83958333,-3018,Sandstone
179.0604167,-34.91041667,-3017,Sandstone
179.0479167,-34.86875,-3017,Sandstone
179.0979167,-34.84375,-3016,Sandstone
179.0729167,-34.82708333,-3016,Sandstone
179.0229167,-34.91041667,-3014,Sandstone
179.0979167,-34.83958333,-3014,Sandstone
179.0979167,-34.84791667,-3013,Sandstone
179.0729167,-34.85625,-3012,Sandstone
179.05625,-34.85208333,-3012,Sandstone
179.0604167,-34.89791667,-3011,Sandstone
179.0770833,-34.87708333,-3011,Sandstone
179.0270833,-34.90625,-3010,Sandstone
179.03125,-34.90208333,-3010,Sandstone
179.0854167,-34.87708333,-3010,Sandstone
179.01875,-34.91458333,-3009,Sandstone
179.0270833,-34.91041667,-3009,Sandstone
179.05625,-34.86875,-3009,Sandstone
179.04375,-34.91875,-3008,Sandstone
179.0770833,-34.91875,-3008,Sandstone
179.0354167,-34.90208333,-3007,Sandstone
179.0229167,-34.91458333,-3006,Sandstone
179.01875,-34.91041667,-3005,Sandstone
179.0770833,-34.88541667,-3005,Sandstone
179.08125,-34.83125,-3005,Sandstone
179.03125,-34.91041667,-3004,Sandstone
179.01875,-34.91875,-3003,Sandstone
179.01875,-34.90625,-3003,Sandstone
179.0354167,-34.90625,-3003,Sandstone
179.0729167,-34.90208333,-3003,Sandstone
179.05625,-34.89375,-3003,Sandstone
179.0729167,-34.84375,-3003,Sandstone
179.05625,-34.90625,-3002,Sandstone
179.0270833,-34.90208333,-3002,Sandstone
179.1020833,-34.86458333,-3002,Sandstone
179.0770833,-34.84791667,-3002,Sandstone
179.0229167,-34.83125,-3002,Sandstone
179.0229167,-34.90625,-3001,Sandstone
179.06875,-34.86875,-3000,Sandstone
179.0770833,-34.82708333,-3000,Sandstone
179.0604167,-34.85208333,-2999,Sandstone
179.09375,-34.86875,-2998,Sandstone
179.0854167,-34.83958333,-2998,Sandstone
179.0895833,-34.90208333,-2997,Sandstone
179.03125,-34.89791667,-2996,Sandstone
179.0479167,-34.91875,-2995,Sandstone
179.01875,-34.83541667,-2995,Sandstone
179.0645833,-34.85208333,-2994,Sandstone
179.0520833,-34.91875,-2993,Sandstone
179.0270833,-34.89791667,-2993,Sandstone
179.0229167,-34.91875,-2991,Sandstone
179.04375,-34.91458333,-2991,Sandstone
179.09375,-34.89791667,-2991,Sandstone
179.0520833,-34.86875,-2991,Sandstone
179.08125,-34.83541667,-2991,Sandstone
179.0354167,-34.89791667,-2988,Sandstone
179.08125,-34.91041667,-2987,Sandstone
179.0645833,-34.89791667,-2987,Sandstone
179.0354167,-34.85208333,-2987,Sandstone
179.06875,-34.85625,-2986,Sandstone
179.04375,-34.88125,-2985,Sandstone
179.0854167,-34.87291667,-2985,Sandstone
179.0229167,-34.90208333,-2984,Sandstone
179.0270833,-34.89375,-2984,Sandstone
179.0395833,-34.87291667,-2984,Sandstone
179.01875,-34.92291667,-2983,Sandstone
179.01875,-34.90208333,-2983,Sandstone
179.0395833,-34.90208333,-2983,Sandstone
179.0645833,-34.85625,-2983,Sandstone
179.09375,-34.84375,-2982,Sandstone
179.0604167,-34.90625,-2981,Sandstone
179.0395833,-34.89791667,-2981,Sandstone
179.0270833,-34.91458333,-2980,Sandstone
179.0729167,-34.86458333,-2980,Sandstone
179.0979167,-34.85208333,-2980,Sandstone
